density_rnd(Arts & Entertainment),density_rnd(College & University),density_rnd(Event),density_rnd(Food),density_rnd(Nightlife Spot),density_rnd(Outdoors & Recreation),density_rnd(Professional & Other Places),density_rnd(Residence),density_rnd(Shop & Service),density_rnd(Travel & Transport)
216.45021645021643,577.2005772005772,36.075036075036074,432.90043290043286,793.6507936507936,0.0,432.90043290043286,252.5252525252525,649.3506493506493,144.3001443001443
577.2005772005772,793.6507936507936,108.22510822510822,108.22510822510822,0.0,36.075036075036074,144.3001443001443,252.5252525252525,432.90043290043286,72.15007215007215
360.75036075036076,937.9509379509379,0.0,288.6002886002886,685.4256854256854,36.075036075036074,685.4256854256854,180.37518037518038,108.22510822510822,432.90043290043286
144.3001443001443,829.7258297258297,0.0,577.2005772005772,505.050505050505,0.0,36.075036075036074,36.075036075036074,288.6002886002886,288.6002886002886
324.67532467532465,937.9509379509379,0.0,324.67532467532465,36.075036075036074,0.0,108.22510822510822,0.0,613.2756132756133,72.15007215007215
541.1255411255411,360.75036075036076,36.075036075036074,108.22510822510822,72.15007215007215,36.075036075036074,216.45021645021643,144.3001443001443,216.45021645021643,72.15007215007215
432.90043290043286,252.5252525252525,108.22510822510822,360.75036075036076,865.8008658008657,36.075036075036074,324.67532467532465,108.22510822510822,324.67532467532465,108.22510822510822
72.15007215007215,793.6507936507936,144.3001443001443,36.075036075036074,72.15007215007215,36.075036075036074,396.8253968253968,0.0,180.37518037518038,360.75036075036076
180.37518037518038,577.2005772005772,0.0,577.2005772005772,505.050505050505,36.075036075036074,541.1255411255411,216.45021645021643,324.67532467532465,288.6002886002886
216.45021645021643,685.4256854256854,72.15007215007215,180.37518037518038,0.0,0.0,144.3001443001443,72.15007215007215,108.22510822510822,72.15007215007215
432.90043290043286,144.3001443001443,72.15007215007215,613.2756132756133,0.0,36.075036075036074,432.90043290043286,180.37518037518038,577.2005772005772,180.37518037518038
0.0,324.67532467532465,0.0,505.050505050505,577.2005772005772,0.0,577.2005772005772,216.45021645021643,72.15007215007215,36.075036075036074
144.3001443001443,685.4256854256854,144.3001443001443,468.97546897546897,829.7258297258297,36.075036075036074,324.67532467532465,36.075036075036074,324.67532467532465,180.37518037518038
468.97546897546897,721.5007215007215,144.3001443001443,252.5252525252525,216.45021645021643,36.075036075036074,108.22510822510822,108.22510822510822,360.75036075036076,468.97546897546897
0.0,0.0,36.075036075036074,541.1255411255411,829.7258297258297,0.0,396.8253968253968,108.22510822510822,577.2005772005772,468.97546897546897
108.22510822510822,216.45021645021643,0.0,36.075036075036074,144.3001443001443,0.0,108.22510822510822,144.3001443001443,432.90043290043286,72.15007215007215
577.2005772005772,180.37518037518038,108.22510822510822,144.3001443001443,180.37518037518038,0.0,432.90043290043286,0.0,721.5007215007215,324.67532467532465
180.37518037518038,541.1255411255411,0.0,144.3001443001443,288.6002886002886,36.075036075036074,541.1255411255411,144.3001443001443,541.1255411255411,144.3001443001443
180.37518037518038,721.5007215007215,108.22510822510822,108.22510822510822,793.6507936507936,0.0,505.050505050505,252.5252525252525,468.97546897546897,144.3001443001443
360.75036075036076,468.97546897546897,36.075036075036074,432.90043290043286,685.4256854256854,36.075036075036074,541.1255411255411,252.5252525252525,613.2756132756133,324.67532467532465
288.6002886002886,360.75036075036076,180.37518037518038,72.15007215007215,468.97546897546897,36.075036075036074,216.45021645021643,72.15007215007215,613.2756132756133,252.5252525252525
541.1255411255411,829.7258297258297,144.3001443001443,108.22510822510822,793.6507936507936,0.0,144.3001443001443,108.22510822510822,649.3506493506493,288.6002886002886
577.2005772005772,685.4256854256854,144.3001443001443,360.75036075036076,180.37518037518038,36.075036075036074,432.90043290043286,252.5252525252525,252.5252525252525,252.5252525252525
541.1255411255411,252.5252525252525,72.15007215007215,180.37518037518038,396.8253968253968,0.0,288.6002886002886,252.5252525252525,541.1255411255411,288.6002886002886
360.75036075036076,757.5757575757575,180.37518037518038,505.050505050505,216.45021645021643,36.075036075036074,36.075036075036074,180.37518037518038,216.45021645021643,144.3001443001443
252.5252525252525,324.67532467532465,0.0,72.15007215007215,108.22510822510822,0.0,252.5252525252525,36.075036075036074,757.5757575757575,216.45021645021643
108.22510822510822,901.8759018759018,0.0,432.90043290043286,541.1255411255411,0.0,685.4256854256854,216.45021645021643,36.075036075036074,360.75036075036076
252.5252525252525,865.8008658008657,144.3001443001443,324.67532467532465,901.8759018759018,0.0,685.4256854256854,252.5252525252525,252.5252525252525,432.90043290043286
396.8253968253968,252.5252525252525,144.3001443001443,541.1255411255411,0.0,36.075036075036074,36.075036075036074,144.3001443001443,649.3506493506493,324.67532467532465
72.15007215007215,0.0,36.075036075036074,396.8253968253968,288.6002886002886,36.075036075036074,685.4256854256854,144.3001443001443,252.5252525252525,180.37518037518038
432.90043290043286,901.8759018759018,180.37518037518038,324.67532467532465,793.6507936507936,0.0,324.67532467532465,252.5252525252525,396.8253968253968,288.6002886002886
541.1255411255411,216.45021645021643,108.22510822510822,505.050505050505,757.5757575757575,0.0,505.050505050505,252.5252525252525,613.2756132756133,144.3001443001443
180.37518037518038,613.2756132756133,72.15007215007215,613.2756132756133,252.5252525252525,0.0,288.6002886002886,0.0,685.4256854256854,288.6002886002886
252.5252525252525,468.97546897546897,108.22510822510822,252.5252525252525,144.3001443001443,36.075036075036074,432.90043290043286,108.22510822510822,541.1255411255411,396.8253968253968
360.75036075036076,72.15007215007215,108.22510822510822,541.1255411255411,36.075036075036074,0.0,432.90043290043286,0.0,757.5757575757575,144.3001443001443
